,headline,url,publisher,date,stock
5039,"Citigroup Maintains Buy on American Airlines Group, Raises Price Target to $56",https://www.benzinga.com/news/18/11/12771464/citigroup-maintains-buy-on-american-airlines-group-raises-price-target-to-56,Vick Meyer,2018-11-29 00:00:00
5040,"Hearing FT Report US, UK Near Finalization Of Open Skies Aviation Deal",https://www.benzinga.com/news/18/11/12758664/hearing-ft-report-us-uk-near-finalization-of-open-skies-aviation-deal,Benzinga Newsdesk,2018-11-27 00:00:00
5041,"Credit Suisse Initiates Coverage On American Airlines Group with Neutral Rating, Announces $41 Price Target",https://www.benzinga.com/news/18/11/12722784/credit-suisse-initiates-coverage-on-american-airlines-group-with-neutral-rating-,Vick Meyer,2018-11-19 00:00:00
5042,"Morgan Stanley Maintains Equal-Weight on American Airlines Group, Raises Price Target to $40",https://www.benzinga.com/news/18/11/12695027/morgan-stanley-maintains-equal-weight-on-american-airlines-group-raises-price-ta,Vick Meyer,2018-11-14 00:00:00
5043,Shares of American Airlines rise 2.4% after Goldman Sachs initiated with a Buy and a $44/share target.,https://www.benzinga.com/markets/wiim/18/11/12679933/shares-of-american-airlines-rise-2-4-after-goldman-sachs-initiated-with-,Benzinga_Newsdesk,2018-11-12 00:00:00
5044,"Goldman Sachs Initiates Coverage On American Airlines Group with Buy Rating, Announces $44 Price Target",https://www.benzinga.com/news/18/11/12678298/goldman-sachs-initiates-coverage-on-american-airlines-group-with-buy-rating-anno,Vick Meyer,2018-11-12 00:00:00
5045,"Stocks Trading Ex Dividend For Mon., Nov. 5, 2018",https://www.benzinga.com/news/18/11/12630555/stocks-trading-ex-dividend-for-mon-nov-5-2018,Benzinga Newsdesk,2018-11-05 00:00:00
5046,"Stocks That Will Be Trading Ex Dividend Mon., Oct. 5, 2018",https://www.benzinga.com/news/18/11/12621511/stocks-that-will-be-trading-ex-dividend-mon-oct-5-2018,Benzinga Newsdesk,2018-11-02 00:00:00
5047,"American Airlines Group Q3 EPS $1.13, Inline, Sales $11.559B Miss $11.57B Estimate",https://www.benzinga.com/news/earnings/18/10/12564608/american-airlines-group-q3-eps-1-13-inline-sales-11-559b-miss-11-57b-es,Benzinga Newsdesk,2018-10-25 00:00:00
5048,"Stocks Which Set New 52-Week Low Yesterday, October 23rd",https://www.benzinga.com/trading-ideas/technicals/18/10/12557539/stocks-which-set-new-52-week-low-yesterday-october-23rd,Benzinga Newsdesk,2018-10-24 00:00:00
5049,"Deutsche Bank Upgrades American Airlines Group to Buy, Raises Price Target to $47",https://www.benzinga.com/news/18/10/12518506/deutsche-bank-upgrades-american-airlines-group-to-buy-raises-price-target-to-47,Vick Meyer,2018-10-17 00:00:00
5050,"Raymond James Maintains Outperform on American Airlines Group, Lowers Price Target to $50",https://www.benzinga.com/news/18/10/12511988/raymond-james-maintains-outperform-on-american-airlines-group-lowers-price-targe,Vick Meyer,2018-10-16 00:00:00
5051,"Stocks Which Set New 52-Week Low Yesterday, October 11th",https://www.benzinga.com/trading-ideas/technicals/18/10/12499838/stocks-which-set-new-52-week-low-yesterday-october-11th,Benzinga Newsdesk,2018-10-12 00:00:00
5052,"Stocks Which Set New 52-Week Low Yesterday, October 10th",https://www.benzinga.com/trading-ideas/technicals/18/10/12492056/stocks-which-set-new-52-week-low-yesterday-october-10th,Benzinga Newsdesk,2018-10-11 00:00:00
5053,"Morgan Stanley Maintains Equal-Weight on American Airlines Group, Lowers Price Target to $37",https://www.benzinga.com/news/18/10/12491969/morgan-stanley-maintains-equal-weight-on-american-airlines-group-lowers-price-ta,Vick Meyer,2018-10-11 00:00:00
5054,"Stocks Which Set New 52-Week Low Yesterday, October 9th",https://www.benzinga.com/trading-ideas/technicals/18/10/12485434/stocks-which-set-new-52-week-low-yesterday-october-9th,Benzinga Newsdesk,2018-10-10 00:00:00
5055,"Bank of America Maintains Buy on American Airlines Group, Lowers Price Target to $50",https://www.benzinga.com/news/18/10/12484962/bank-of-america-maintains-buy-on-american-airlines-group-lowers-price-target-to-,Vick Meyer,2018-10-10 00:00:00
5056,"Buckingham Maintains Buy on American Airlines Group, Lowers Price Target to $47",https://www.benzinga.com/news/18/10/12483527/buckingham-maintains-buy-on-american-airlines-group-lowers-price-target-to-47,Vick Meyer,2018-10-10 00:00:00
5057,"Citigroup Maintains Buy on American Airlines Group, Lowers Price Target to $50",https://www.benzinga.com/news/18/10/12483051/citigroup-maintains-buy-on-american-airlines-group-lowers-price-target-to-50,Vick Meyer,2018-10-10 00:00:00
5058,"Imperial Capital Maintains Outperform on American Airlines Group, Lowers Price Target to $50",https://www.benzinga.com/news/18/10/12482748/imperial-capital-maintains-outperform-on-american-airlines-group-lowers-price-ta,Vick Meyer,2018-10-10 00:00:00
5059,"Stocks That Made New 52-Week Lows So Far Today Include: American Airlines, Mastech, Stericycle, TE Connectivity, Invesco, International Paper, Newell Brands, WestRock, Mohawk Industries, Quanta Services, Wynn Resorts, and Applied Materials",https://www.benzinga.com/trading-ideas/technicals/18/10/12472830/stocks-that-made-new-52-week-lows-so-far-today-include-ameri,Benzinga Newsdesk,2018-10-08 00:00:00
5060,"Imperial Capital Maintains Outperform on American Airlines Group, Raises Price Target to $56",https://www.benzinga.com/news/18/09/12415679/imperial-capital-maintains-outperform-on-american-airlines-group-raises-price-ta,Vick Meyer,2018-09-27 00:00:00
5061,American Airlines Group Option Alert: Oct 19 $43 Calls Sweep (17) near the Ask: 500 @ $1.821 vs 17331 OI; Earnings 10/25 Before Open [est] Ref=$43.79,https://www.benzinga.com/markets/options/18/09/12390352/american-airlines-group-option-alert-oct-19-43-calls-sweep-17-near-th,Charles Gross,2018-09-21 00:00:00
5062,"DISH Network Announces Its Now Offered On 100 American Airlines Aircraft, Expanding To 700+ In 2019",https://www.benzinga.com/news/18/09/12370959/dish-network-announces-its-now-offered-on-100-american-airlines-aircraft-expandi,Benzinga Newsdesk,2018-09-18 00:00:00
5063,Seeing Social Media Mention That American Airlines To Pay $2.5B More On Fuel In 2018,https://www.benzinga.com/news/18/09/12344926/seeing-social-media-mention-that-american-airlines-to-pay-2-5b-more-on-fuel-in-2,Benzinga Newsdesk,2018-09-12 00:00:00
5064,American Air Spokesperson Says Co. Had Less Than 10 Cancellations Related To Tropical Storm Gordon,https://www.benzinga.com/news/18/09/12309607/american-air-spokesperson-says-co-had-less-than-10-cancellations-related-to-trop,luke@benzinga.com,2018-09-05 00:00:00
5065,"American Airline Says Chicago To China Route Was Costing ~$30M In Annual Losses, Says They're Now Able To Redeploy To More Profitable Places",https://www.benzinga.com/news/18/09/12306714/american-airline-says-chicago-to-china-route-was-costing-30m-in-annual-losses-sa,Benzinga_Newsdesk,2018-09-05 00:00:00
5066,"American Airlines President Sees Growth Opportunities In Higher-Margin Hubs Including Dallas, Charlotte, And D.C.",https://www.benzinga.com/news/18/09/12306169/american-airlines-president-sees-growth-opportunities-in-higher-margin-hubs-incl,Benzinga_Newsdesk,2018-09-05 00:00:00
5067,"UPDATE: American Air Earlier Said, In Addition To Removing Nonstop Flight From Chicago To Shanghai, Will Reduce Chicago To Narita, Japan Flight From Daily To 3 Times Per Week; Will Add Several Flights To Europe",https://www.benzinga.com/news/18/08/12244674/update-american-air-earlier-said-in-addition-to-removing-nonstop-flight-from-chi,luke@benzinga.com,2018-08-22 00:00:00
5068,13F Filing From Berkshire Hathaway Shows Reduced Stake In American Airlines,https://www.benzinga.com/general/hedge-funds/18/08/12204651/13f-filing-from-berkshire-hathaway-shows-reduced-stake-in-america,Benzinga Newsdesk,2018-08-14 00:00:00
5069,"Stocks Trading Ex Dividend For Mon., Aug. 6, 2018",https://www.benzinga.com/news/18/08/12147293/stocks-trading-ex-dividend-for-mon-aug-6-2018,Benzinga Newsdesk,2018-08-06 00:00:00
5070,Macquarie Upgrades American Airlines Group to Outperform,https://www.benzinga.com/news/18/07/12097571/macquarie-upgrades-american-airlines-group-to-outperform,Benzinga_Newsdesk,2018-07-30 00:00:00
5071,"American Air Sees Q3 TRASM To Increase ~1-3% YoY, Sees FY18 Adj. EPS $4.50-$5.00 vs $4.75 Est.",https://www.benzinga.com/news/18/07/12079781/american-air-sees-q3-trasm-to-increase-1-3-yoy-sees-fy18-adj-eps-4-50-5-00-vs-4-,Benzinga_Newsdesk,2018-07-26 00:00:00
5072,"American Airlines Group Q2 EPS $1.63 Beats $1.59 Estimate, Sales $11.643B Miss $11.69B Estimate",https://www.benzinga.com/news/earnings/18/07/12079749/american-airlines-group-q2-eps-1-63-beats-1-59-estimate-sales-11-643b-m,Benzinga_Newsdesk,2018-07-26 00:00:00
5073,"Buckingham Maintains Buy on American Airlines Group, Lowers Price Target to $57",https://www.benzinga.com/news/18/07/12029493/buckingham-maintains-buy-on-american-airlines-group-lowers-price-target-to-57,Vick Meyer,2018-07-17 00:00:00
5074,"Stocks That Made New 52 Week Highs Today Include: Intuitive Surgical, Salesforce, Humana, Motorola, Illumina, Archer-Daniels, Visa, and Church & Dwight; American Airlines Made New 52 Week Low Today",https://www.benzinga.com/trading-ideas/technicals/18/07/12005705/stocks-that-made-new-52-week-highs-today-include-intuitive-s,Benzinga Newsdesk,2018-07-11 00:00:00
5075,"UPDATE: American Air Cuts Q2 Year-Over-Year CASM Growth From ~3.5% To ~2.5%, Cites 'lower than anticipated maintenance expense and the application of higher airport rent settlement credits'",https://www.benzinga.com/news/18/07/12004385/update-american-air-cuts-q2-year-over-year-casm-growth-from-3-5-to-2-5-cites-low,Benzinga Newsdesk,2018-07-11 00:00:00
5076,"UPDATE: American Air Cuts Q2 Year-Over-Year TRASM Growth Guidance From 1.5-3.5% To 1-3%, Cites 'lower than anticipated domestic yields'",https://www.benzinga.com/news/18/07/12004381/update-american-air-cuts-q2-year-over-year-trasm-growth-guidance-from-1-5-3-5-to,Benzinga Newsdesk,2018-07-11 00:00:00
5077,American Air 8-K Shows Q2 Investor Relations Update: Cuts Q2 TRASM Guidance,https://www.benzinga.com/news/18/07/12004377/american-air-8-k-shows-q2-investor-relations-update-cuts-q2-trasm-guidance,Benzinga Newsdesk,2018-07-11 00:00:00
5078,"American Airlines Earlier Announced It Would Phase Out Plastic Straws and Stirrers, The Latest In A String Of Corporations To Do So",https://www.benzinga.com/news/18/07/12002485/american-airlines-earlier-announced-it-would-phase-out-plastic-straws-and-stirre,Benzinga Newsdesk,2018-07-10 00:00:00
5079,"Deutsche Bank Downgrades American Airlines Group to Hold, Lowers Price Target to $43",https://www.benzinga.com/news/18/07/11970671/deutsche-bank-downgrades-american-airlines-group-to-hold-lowers-price-target-to-,Benzinga Newsdesk,2018-07-03 00:00:00
5080,"Stocks That Made New 52-Week Lows Today Include: American Airlines, Whirlpool, Cincinnati Financial, Lincoln National, Principal Financial Group, Xerox, and Starbucks",https://www.benzinga.com/trading-ideas/technicals/18/06/11936797/stocks-that-made-new-52-week-lows-today-include-american-air,Benzinga Newsdesk,2018-06-26 00:00:00
5081,"Stocks That Made New 52-Week Lows Today Include: Starbucks, Principal Financial Group, Goodyear Tire, Parker Hannifin, Arconic, General Dynamics, Stanley Black & Decker American Airlines, IBM, Carnival, and Cummins",https://www.benzinga.com/trading-ideas/technicals/18/06/11928809/stocks-that-made-new-52-week-lows-today-include-starbucks-pr,Benzinga Newsdesk,2018-06-25 00:00:00
5082,"Buckingham Maintains Buy on American Airlines Group, Lowers Price Target to $63",https://www.benzinga.com/news/18/06/11872457/buckingham-maintains-buy-on-american-airlines-group-lowers-price-target-to-63,Vick Meyer,2018-06-13 00:00:00
5083,"Delta Shares Down 2.7% Following Reduced Q2 Guidance; United Continental Down 1.9%, American Down 1.8%, Alaska, JetBlue Down 1.2%, Southwest Down 0.9%",https://www.benzinga.com/news/18/06/11838185/delta-shares-down-2-7-following-reduced-q2-guidance-united-continental-down-1-9-,Benzinga Newsdesk,2018-06-06 00:00:00
5084,Imperial Capital Upgrades American Airlines Group to Outperform,https://www.benzinga.com/news/18/06/11812122/imperial-capital-upgrades-american-airlines-group-to-outperform,Eddie Staley,2018-06-01 00:00:00
5085,Traders Circulating Questionable Chatroom Chatter Of M&A Interest In American Airlines,https://www.benzinga.com/news/18/05/11805409/traders-circulating-questionable-chatroom-chatter-of-m-a-interest-in-american-ai,Eddie Staley,2018-05-31 00:00:00
5086,13F From Cooperman's Omega Shows Liquidated Position In American Air,https://www.benzinga.com/news/18/05/11714847/13f-from-coopermans-omega-shows-liquidated-position-in-american-air,Benzinga Newsdesk,2018-05-15 00:00:00
5087,"Watching Allegiant, American Shares As US Dept. Of Transportation Conducting Audit Into FAA Oversight Of Maintenance At Cos.",https://www.benzinga.com/news/18/05/11677048/watching-allegiant-american-shares-as-us-dept-of-transportation-conducting-audit,Paul Quintaro,2018-05-09 00:00:00
5088,"Airline Stocks Lower Premarket Wed., Likely Related To Crude Oil Rising Over $70/Barrel: American Down 1.2%, United Down 1.1%, Delta Down 0.8%, Southwest Down 0.7%; SkyWest Up 1.4%, Spirit Up 0.1%",https://www.benzinga.com/news/18/05/11675195/airline-stocks-lower-premarket-wed-likely-related-to-crude-oil-rising-over-70bar,Brad Hammond,2018-05-09 00:00:00
5089,"Stocks That Made New 52-Week Lows Today Include: Goodyear Tire, Kellogg, Philip Morris, Altria, QUALCOMM, Hershey, and American Airlines",https://www.benzinga.com/trading-ideas/technicals/18/04/11585454/stocks-that-made-new-52-week-lows-today-include-goodyear-tir,Hal Lindon,2018-04-26 00:00:00
5090,"UPDATE: American Air Cuts FY18 EPS Outlook From $5.50-$6.50 To $5-$6 vs $5.77 Est., Cites Higher Fuel Prices",https://www.benzinga.com/news/guidance/18/04/11581591/update-american-air-cuts-fy18-eps-outlook-from-5-50-6-50-to-5-6-vs-5-77,Paul Quintaro,2018-04-26 00:00:00
5091,American Air Cuts FY18 Outlook,https://www.benzinga.com/news/guidance/18/04/11581584/american-air-cuts-fy18-outlook,Paul Quintaro,2018-04-26 00:00:00
5092,American Air Reports $2B Buyback Plan,https://www.benzinga.com/news/buybacks/18/04/11581555/american-air-reports-2b-buyback-plan,Paul Quintaro,2018-04-26 00:00:00
5093,"American Air Q1 Adj. EPS $0.75 Beats $0.72 Est., Sales $10.401B Misses $10.42B Est.",https://www.benzinga.com/news/earnings/18/04/11581544/american-air-q1-adj-eps-0-75-beats-0-72-est-sales-10-401b-misses-10-42b,Paul Quintaro,2018-04-26 00:00:00
5094,"Boeing, American Airlines On Friday Signed Major Order for 47 787 Dreamliners; Order Is Valued At $12B",https://www.benzinga.com/news/18/04/11489036/boeing-american-airlines-on-friday-signed-major-order-for-47-787-dreamliners-ord,luke@benzinga.com,2018-04-09 00:00:00
5095,JFK Airport Tweets: The FAA has implemented a ground stop program for domestic flights into #JFK. Please check with your carrier for delays on JFK arrivals.,https://www.benzinga.com/news/18/03/11297649/jfk-airport-tweets-the-faa-has-implemented-a-ground-stop-program-for-domestic-fl,Eddie Staley,2018-03-02 00:00:00
5096,Buffett On CNBC Says He Would Not 'Rule Out' Owning An Airline,https://www.benzinga.com/news/18/02/11257498/buffett-on-cnbc-says-he-would-not-rule-out-owning-an-airline,Eddie Staley,2018-02-26 00:00:00
5097,Bernstein Upgrades American Airlines Group to Outperform,https://www.benzinga.com/news/18/01/11107889/bernstein-upgrades-american-airlines-group-to-outperform,Eddie Staley,2018-01-31 00:00:00
5098,American Airlines Sees FY18 EPS $5.50-$6.50 vs $5.32 Est.,https://www.benzinga.com/news/guidance/18/01/11078629/american-airlines-sees-fy18-eps-5-50-6-50-vs-5-32-est,Eddie Staley,2018-01-25 00:00:00
5099,"American Airlines Reported Q4 EPS $0.95 vs $0.92 Est., Sales $10.6B vs $10.56B Est.",https://www.benzinga.com/news/earnings/18/01/11078628/american-airlines-reported-q4-eps-0-95-vs-0-92-est-sales-10-6b-vs-10-56,Eddie Staley,2018-01-25 00:00:00
5100,"United Air Shares Down 11.4% Following Q4 Earnings, Co. Pres Comment On Conference Call 'best way to compete with a low-cost carrier is to match prices'; Spirit Shares Down 8%, Delta, American, Alaska Down 7%, Southwest, Hawaiian, JetBlue Down 4%",https://www.benzinga.com/news/earnings/18/01/11073921/united-air-shares-down-11-4-following-q4-earnings-co-pres-comment-on-co,Paul Quintaro,2018-01-24 00:00:00
5101,"United Continental Shares Up 1% After Hours Following Q4 Earnings Beat; American Air Shares Up 0.4%, Southwest Up 0.2%, Delta Up 0.1%",https://www.benzinga.com/news/earnings/18/01/11068749/united-continental-shares-up-1-after-hours-following-q4-earnings-beat-a,Paul Quintaro,2018-01-23 00:00:00
5102,"American Airlines Says No Plans To Hedge Fuel Costs, Can Pass Through Changes In Oil Price",https://www.benzinga.com/news/18/01/11060000/american-airlines-says-no-plans-to-hedge-fuel-costs-can-pass-through-changes-in-,Hal Lindon,2018-01-22 00:00:00
5103,"UPDATE: American Air Sees Q4 Consolidated CASM Ex Fuel, Special Items Up ~4% YoY 'primarily to salary and benefit increases provided to our team members, higher revenue-related expenses, and higher depreciation and amortization...'",https://www.benzinga.com/news/guidance/18/01/11012892/update-american-air-sees-q4-consolidated-casm-ex-fuel-special-items-up-,Paul Quintaro,2018-01-10 00:00:00
5104,American Air 8-K Shows Raised Q4 TRASM Guidance From Up 2.5-4.5% To Up 5-6% YoY,https://www.benzinga.com/news/guidance/18/01/11012882/american-air-8-k-shows-raised-q4-trasm-guidance-from-up-2-5-4-5-to-up-5,Paul Quintaro,2018-01-10 00:00:00
5105,Bank of America Upgrades American Airlines Group to Buy,https://www.benzinga.com/news/18/01/11006665/bank-of-america-upgrades-american-airlines-group-to-buy,Eddie Staley,2018-01-09 00:00:00
5106,American Airlines Shares Quickly Pop To $54.40 Before Falling Back To $52.66,https://www.benzinga.com/movers/18/01/10988492/american-airlines-shares-quickly-pop-to-54-40-before-falling-back-to-52-66,Eddie Staley,2018-01-04 00:00:00
5107,"UPDATE: Delta Shares Up 2.5% For Session, United Up 1.7%, American Up 1%, Southwest Up 0.3%",https://www.benzinga.com/movers/17/12/10898435/update-delta-shares-up-2-5-for-session-united-up-1-7-american-up-1-southwest-u,Paul Quintaro,2017-12-11 00:00:00
5108,Airliners All Spiking Higher In Sympathy,https://www.benzinga.com/movers/17/12/10898422/airliners-all-spiking-higher-in-sympathy,Eddie Staley,2017-12-11 00:00:00
5109,American Airlines Says They Had Minor Technical Glitch With One Of Their Servers For A Brief Period That Has Now Been Rectified,https://www.benzinga.com/news/17/12/10891978/american-airlines-says-they-had-minor-technical-glitch-with-one-of-their-servers,Eddie Staley,2017-12-08 00:00:00
5110,"CNBC's Phil LeBeau Tweets: Update on American Airlines flights scheduled without pilots: ""Out of the 200,000 flights American will operate in December, only a few hundred are currently unassigned to pilots.""",https://www.benzinga.com/media/cnbc/17/11/10853965/cnbcs-phil-lebeau-tweets-update-on-american-airlines-flights-scheduled-wit,Eddie Staley,2017-11-30 00:00:00
5111,Reuters Reports: Thousands Of American Airlines Dec. Flights Have No Scheduled Pilots Due To System Error,https://www.benzinga.com/news/17/11/10847131/reuters-reports-thousands-of-american-airlines-dec-flights-have-no-scheduled-pil,Hal Lindon,2017-11-29 00:00:00
5112,"Several Airline Stocks Made Reversals From Lower Open Wed., But Have Recently Pulled Back From Session Highs: American, Spirit Up 2%, Southwest Up 1%, Delta Up 0.3%, United Continental Up 0.05%",https://www.benzinga.com/movers/17/11/10792405/several-airline-stocks-made-reversals-from-lower-open-wed-but-have-recently-pu,Paul Quintaro,2017-11-15 00:00:00
5113,Delta Air CEO Ed Bastian Speaking At Detroit Economic Club Event Discussed Plan To Monetize Snacking Service By Requesting Brands Pay Co. For Product Distribution,https://www.benzinga.com/news/17/11/10792294/delta-air-ceo-ed-bastian-speaking-at-detroit-economic-club-event-discussed-plan-,Paul Quintaro,2017-11-15 00:00:00
5114,"Morgan Stanley Maintains Equal-Weight on American Airlines Group, Lowers Price Target to $50.00",https://www.benzinga.com/news/17/11/10771363/morgan-stanley-maintains-equal-weight-on-american-airlines-group-lowers-price-ta,vivek.proactive@gmail.com,2017-11-13 00:00:00
5115,JP Morgan Upgrades American Airlines Group to Overweight,https://www.benzinga.com/news/17/11/10261963/jp-morgan-upgrades-american-airlines-group-to-overweight,Paul Quintaro,2017-11-01 00:00:00
5116,"Airline Stocks Move Lower Over Last Min., Southwest Shares Turned Negative, Now Down 3.2% As Co.'s Q3 Earnings Conference Call Is Ongoing",https://www.benzinga.com/news/17/10/10234677/airline-stocks-move-lower-over-last-min-southwest-shares-turned-negative-now-dow,Paul Quintaro,2017-10-26 00:00:00
5117,American Airlines Sees Q4 TRASM To Increase ~2.5-4.5% YoY,https://www.benzinga.com/news/guidance/17/10/10231582/american-airlines-sees-q4-trasm-to-increase-2-5-4-5-yoy,Paul Quintaro,2017-10-26 00:00:00
5118,"American Airlines Reports Q3 EPS $1.42 vs $1.40 Est., Sales $10.878B vs $10.88B Est.",https://www.benzinga.com/news/earnings/17/10/10231563/american-airlines-reports-q3-eps-1-42-vs-1-40-est-sales-10-878b-vs-10-8,Paul Quintaro,2017-10-26 00:00:00
5119,"UPDATE: American Air Reports ~8K Flights Were Cancelled In Q3 Due To Hurricanes Harvey, Irma, Maria",https://www.benzinga.com/news/17/10/10158669/update-american-air-reports-8k-flights-were-cancelled-in-q3-due-to-hurricanes-ha,Paul Quintaro,2017-10-10 00:00:00
5120,"American Air 8-K Filing Shows Expectation For Q3 TRASM Growth 0.5%-1.5% YoY, Total System Capacity Up ~1%",https://www.benzinga.com/news/guidance/17/10/10158667/american-air-8-k-filing-shows-expectation-for-q3-trasm-growth-0-5-1-5-y,Paul Quintaro,2017-10-10 00:00:00
5121,"Delta Air Shares Up 6% As Investors React Favorably To Earlier Q3 Guidance Which Reflected Impact From Hurricane Irma; Entire Sector Higher On Guidance: Spirit, United, American Shares Up 5%, Southwest, SkyWest, Alaska Up 4%",https://www.benzinga.com/news/17/10/10133263/delta-air-shares-up-6-as-investors-react-favorably-to-earlier-q3-guidance-which-,Paul Quintaro,2017-10-03 00:00:00
5122,Phil Lebeau Tweets: $AAL says it does not yet have an estimate on the impact of hurricanes on quarterly revenue/EPS. Still assessing damage of lost flights.,https://www.benzinga.com/news/17/09/10115474/phil-lebeau-tweets-aal-says-it-does-not-yet-have-an-estimate-on-the-impact-of-hu,Paul Quintaro,2017-09-28 00:00:00
