,headline,url,publisher,date,stock
9366,Analysis of Phase III RESONATE Data Shows Adherence to the Recommended 420mg Dose of IMBRUVICA® (ibrutinib) Results in Improved Efficacy Benefits in Patients with Chronic Lymphocytic Leukemia,https://www.benzinga.com/news/15/05/5554442/analysis-of-phase-iii-resonate-data-shows-adherence-to-the-recommended-420mg-dose,Charles Gross,2015-05-31 00:00:00
9367,AbbVie Presents Positive Results from Phase 1 Studies of Venetoclax in Patients with Multiple Myeloma at ASCO,https://www.benzinga.com/news/15/05/5554431/abbvie-presents-positive-results-from-phase-1-studies-of-venetoclax-in-patients-w,Charles Gross,2015-05-31 00:00:00
9368,Phase III HELIOS Study Results Show IMBRUVICA Combination Therapy Significantly Increased Progression-Free Survival in Previously-Treated Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma Patients,https://www.benzinga.com/news/15/05/5554048/phase-iii-helios-study-results-show-imbruvica-combination-therapy-significantly-i,Charles Gross,2015-05-30 00:00:00
9369,"Morgan Stanley Assumes AbbVie at Equal-weight, Announces $72.00 PT",https://www.benzinga.com/news/15/05/5546492/morgan-stanley-assumes-abbvie-at-equal-weight-announces-72-00-pt,Eddie Staley,2015-05-28 00:00:00
9370,"JP Morgan Reinstates Outperform on AbbVie, Announces $75.00 PT",https://www.benzinga.com/news/15/05/5542762/jp-morgan-reinstates-outperform-on-abbvie-announces-75-00-pt,Hal Lindon,2015-05-27 00:00:00
9371,"AbbVie Announces Primary, Secondary Endpoints Met for Investigational Hep C Treatment in Japanese Patients Without Cirrhosis",https://www.benzinga.com/news/15/05/5541686/abbvie-announces-primary-secondary-endpoints-met-for-investigational-hep-c-treatm,Charles Gross,2015-05-26 00:00:00
9372,"Enanta Announces 95% SVR12 Results from AbbVie GIFT-1 Study in Non-cirrhotic, Japanese Patients with Genotype 1b Hep C Virus1",https://www.benzinga.com/news/15/05/5541679/enanta-announces-95-svr12-results-from-abbvie-gift-1-study-in-non-cirrhotic-japan,Charles Gross,2015-05-26 00:00:00
9373,AbbVie Presents Preliminary Phase 3b Data with VIEKIRAX + EXVIERA in Chronic Hep C Patients with Renal Impairment at ILC 2015,https://www.benzinga.com/news/15/04/5443247/abbvie-presents-preliminary-phase-3b-data-with-viekirax-exviera-in-chronic-hep-c-,Charles Gross,2015-04-25 00:00:00
9374,"FDA Accepts NDA, Grants Priority Review to AbbVie for OBV/PTV/r With RBV",https://www.benzinga.com/news/15/04/5439932/fda-accepts-nda-grants-priority-review-to-abbvie-for-obvptvr-with-rbv,Charles Gross,2015-04-24 00:00:00
9375,Enanta Pharmaceuticals Announces AbbVie's Investigational Treatment Regimen for Genotype 1 Chronic Hepatitis C Granted Priority Review in Japan,https://www.benzinga.com/news/15/04/5412758/enanta-pharmaceuticals-announces-abbvies-investigational-treatment-regimen-for-ge,Charles Gross,2015-04-15 00:00:00
9376,"BMO Capital Upgrades AbbVie to Outperform, Raises PT to $68.00",https://www.benzinga.com/news/15/04/5400616/bmo-capital-upgrades-abbvie-to-outperform-raises-pt-to-68-00,Paul Quintaro,2015-04-13 00:00:00
9377,"Biogen, AbbVie Announce EMA Validates Marketing Authorisation Application for ZINBRYTA for Treatment of MS",https://www.benzinga.com/news/15/03/5362291/biogen-abbvie-announce-ema-validates-marketing-authorisation-application-for-zinb,Charles Gross,2015-03-27 00:00:00
9378,"AbbVie to Acquire Pharmacyclics for $261.25/Share in Cash, Stock",https://www.benzinga.com/news/15/03/5300096/abbvie-to-acquire-pharmacyclics-for-261-25share-in-cash-stock,Charles Gross,2015-03-05 00:00:00
9379,"AbbVie Submits NDA in Japan for its Investigational, All-Oral, Treatment for Chronic Hepatitis C",https://www.benzinga.com/news/15/02/5234405/abbvie-submits-nda-in-japan-for-its-investigational-all-oral-treatment-for-chroni,Charles Gross,2015-02-12 00:00:00
9380,"Citigroup Initiates Coverage on AbbVie at Sell, Announces $48.00 PT",https://www.benzinga.com/news/15/02/5221788/citigroup-initiates-coverage-on-abbvie-at-sell-announces-48-00-pt,Paul Quintaro,2015-02-09 00:00:00
9381,EC Grants Marketing Authorizations for AbbVie's VIEKIRAX + EXVIERA for Treatment of Chronic Hepatitis C,https://www.benzinga.com/news/15/01/5153115/ec-grants-marketing-authorizations-for-abbvies-viekirax-exviera-for-treatment-of-,Charles Gross,2015-01-16 00:00:00
9382,UPDATE: AbbVie Sees FY2015 EPS $4.25-4.45 vs $4.42 Est,https://www.benzinga.com/news/15/01/5132533/update-abbvie-sees-fy2015-eps-4-25-4-45-vs-4-42-est,Paul Quintaro,2015-01-08 00:00:00
9383,Enanta Announces FDA Approval for AbbVie's VIEKIRA PAK,https://www.benzinga.com/news/14/12/5098706/enanta-announces-fda-approval-for-abbvies-viekira-pak,Charles Gross,2014-12-22 00:00:00
9384,"Galapagos initiates First Phase 1 Study With GLPG1837, to Receive $10M Milestone Payment from AbbVie",https://www.benzinga.com/news/14/12/5095542/galapagos-initiates-first-phase-1-study-with-glpg1837-to-receive-10m-milestone-pa,Charles Gross,2014-12-19 00:00:00
9385,AbbVie Presents Results from Phase 2 Study of Venetoclax in Acute Myelogenous Leukemia at ASH Annual Meeting,https://www.benzinga.com/news/14/12/5062348/abbvie-presents-results-from-phase-2-study-of-venetoclax-in-acute-myelogenous-leu,Charles Gross,2014-12-07 00:00:00
9386,"Jefferies Maintains Buy on AbbVie, Raises PT to $80.00",https://www.benzinga.com/news/14/12/5056727/jefferies-maintains-buy-on-abbvie-raises-pt-to-80-00,Eddie Staley,2014-12-04 00:00:00
9387,"Deutsche Bank Initiates Coverage on AbbVie at Buy, Announces $80.00 PT",https://www.benzinga.com/news/14/11/5010188/deutsche-bank-initiates-coverage-on-abbvie-at-buy-announces-80-00-pt,Paul Quintaro,2014-11-14 00:00:00
9388,AbbVie Raises FY2014 EPS Guidance from $3.06-3.16 to $3.25-3.27 vs $3.16 Est,https://www.benzinga.com/news/14/10/4970273/abbvie-raises-fy2014-eps-guidance-from-3-06-3-16-to-3-25-3-27-vs-3-16-est,Paul Quintaro,2014-10-31 00:00:00
9389,AbbVie Reports Q3 EPS of $0.89 vs $0.77 Est; Revenue of $5.02B vs $4.82B Est,https://www.benzinga.com/news/earnings/14/10/4970267/abbvie-reports-q3-eps-of-0-89-vs-0-77-est-revenue-of-5-02b-vs-4-82b-est,Paul Quintaro,2014-10-31 00:00:00
9390,"ISI Group Initiates Coverage on AbbVie at Buy, Announces $58.00 PT",https://www.benzinga.com/news/14/10/4931036/isi-group-initiates-coverage-on-abbvie-at-buy-announces-58-00-pt,Paul Quintaro,2014-10-17 00:00:00
9391,AbbVie Board Recommends Shareholders Vote Against Shire Transaction,https://www.benzinga.com/news/14/10/4926927/abbvie-board-recommends-shareholders-vote-against-shire-transaction,Charles Gross,2014-10-16 00:00:00
9392,"Guggenheim Securities Initiates Coverage on AbbVie at Buy, Announces $70.00 PT",https://www.benzinga.com/news/14/10/4893402/guggenheim-securities-initiates-coverage-on-abbvie-at-buy-announces-70-00-pt,Paul Quintaro,2014-10-02 00:00:00
9393,AbbVie Announces Phase 3 Trial Evaluating Efficacy of HUMIRA in Patients with Hidradenitis Suppurativa Met Primary Endpoint,https://www.benzinga.com/news/14/09/4841948/abbvie-announces-phase-3-trial-evaluating-efficacy-of-humira-in-patients-with-hid,Charles Gross,2014-09-11 00:00:00
9394,"AbbVie, Calico Announce Collaboration To Accelerate The Discovery, Development And Commercialization Of New Therapies",https://www.benzinga.com/news/14/09/4822834/abbvie-calico-announce-collaboration-to-accelerate-the-discovery-development-and-,Charles Gross,2014-09-03 00:00:00
9395,"Infinity, AbbVie Enter Global Strategic Collaboration to Develop and Commercialize Duvelisib In Oncology",https://www.benzinga.com/news/14/09/4820819/infinity-abbvie-enter-global-strategic-collaboration-to-develop-and-commercialize,Charles Gross,2014-09-03 00:00:00
9396,"UBS Upgrades AbbVie to Buy, Raises PT to $67.00",https://www.benzinga.com/news/14/07/4733432/ubs-upgrades-abbvie-to-buy-raises-pt-to-67-00,Paul Quintaro,2014-07-28 00:00:00
9397,AbbVie Sees Q3 EPS $0.77-0.79 vs $0.77 Est,https://www.benzinga.com/news/14/07/4730069/abbvie-sees-q3-eps-0-77-0-79-vs-0-77-est,Paul Quintaro,2014-07-25 00:00:00
9398,AbbVie Reports Q2 EPS of $0.82 vs $0.76 Est; Revenue of $4.93B vs $4.70B Est; Reaffirms Outlook,https://www.benzinga.com/news/earnings/14/07/4730067/abbvie-reports-q2-eps-of-0-82-vs-0-76-est-revenue-of-4-93b-vs-4-70b-est-,Paul Quintaro,2014-07-25 00:00:00
9399,"Jefferies Maintains Buy on AbbVie, Raises PT to $85.00",https://www.benzinga.com/news/14/07/4713431/jefferies-maintains-buy-on-abbvie-raises-pt-to-85-00,Paul Quintaro,2014-07-18 00:00:00
9400,"Barclays Upgrades AbbVie to Overweight, Raises PT to $69.00",https://www.benzinga.com/news/14/07/4676706/barclays-upgrades-abbvie-to-overweight-raises-pt-to-69-00,Paul Quintaro,2014-07-02 00:00:00
9401,AbbVie Sees FY2014 EPS $3.06-3.16 vs $3.14 Est,https://www.benzinga.com/news/14/06/4651916/abbvie-sees-fy2014-eps-3-06-3-16-vs-3-14-est,Paul Quintaro,2014-06-23 00:00:00
9402,Shire Rejects AbbVie Proposal,https://www.benzinga.com/news/14/06/4648587/shire-rejects-abbvie-proposal,Charles Gross,2014-06-20 00:00:00
9403,AbbVie Findings Show Positive Association Between Adherence and Anti-TNF Therapy Compared to Conventional Therapy,https://www.benzinga.com/news/14/06/4624513/abbvie-findings-show-positive-association-between-adherence-and-anti-tnf-therapy-,Charles Gross,2014-06-11 00:00:00
9404,AbbVie Presents Interim Results from Studies of Investigational Oncology Compound ABT-199/GDC-0199 at ASCO,https://www.benzinga.com/news/14/05/4599064/abbvie-presents-interim-results-from-studies-of-investigational-oncology-compound,Charles Gross,2014-05-31 00:00:00
9405,"Morgan Stanley Upgrades AbbVie to Overweight, Raises PT to $60.00",https://www.benzinga.com/news/14/05/4533167/morgan-stanley-upgrades-abbvie-to-overweight-raises-pt-to-60-00,Juan Lopez,2014-05-07 00:00:00
9406,AbbVie Reports Q1 EPS of $0.71 vs $0.68 Est; Revenue of $4.56B vs $4.33B Est,https://www.benzinga.com/news/earnings/14/04/4498888/abbvie-reports-q1-eps-of-0-71-vs-0-68-est-revenue-of-4-56b-vs-4-33b-est,Paul Quintaro,2014-04-25 00:00:00
9407,"Bank of America Maintains Buy on AbbVie, Lowers PO to $55.00",https://www.benzinga.com/news/14/04/4494393/bank-of-america-maintains-buy-on-abbvie-lowers-po-to-55-00,Juan Lopez,2014-04-24 00:00:00
9408,AbbVie to Present Detailed Phase III Results from SAPPHIRE-I and SAPPHIRE-II Studies in Chronic Hepatitis C Patients at ILC 2014,https://www.benzinga.com/news/14/04/4463871/abbvie-to-present-detailed-phase-iii-results-from-sapphire-i-and-sapphire-ii-stud,Charles Gross,2014-04-11 00:00:00
9409,AbbVie to Present Detailed Results from Phase III Studies in Patients with Chronic Hepatitis C at ILC,https://www.benzinga.com/news/14/03/4412010/abbvie-to-present-detailed-results-from-phase-iii-studies-in-patients-with-chroni,Charles Gross,2014-03-24 00:00:00
9410,"Bank of America Maintains Buy on AbbVie, Raises PO to $58.00",https://www.benzinga.com/news/14/02/4327480/bank-of-america-maintains-buy-on-abbvie-raises-po-to-58-00,Juan Lopez,2014-02-21 00:00:00
9411,AbbVie Invests $320M in Singapore,https://www.benzinga.com/news/14/02/4285858/abbvie-invests-320m-in-singapore,Charles Gross,2014-02-05 00:00:00
9412,AbbVie Sees FY2013 EPS $3.00-3.10 vs $3.13 Est,https://www.benzinga.com/news/14/01/4270252/abbvie-sees-fy2013-eps-3-00-3-10-vs-3-13-est,Paul Quintaro,2014-01-31 00:00:00
9413,"AbbVie Reports Q4 EPS of $0.82, Inline; Revenue of $5.11B vs $5.10B Est",https://www.benzinga.com/news/earnings/14/01/4270250/abbvie-reports-q4-eps-of-0-82-inline-revenue-of-5-11b-vs-5-10b-est,Paul Quintaro,2014-01-31 00:00:00
9414,"Morgan Stanley Maintains Equal-weight on AbbVie, Lowers PT to $47.00",https://www.benzinga.com/news/14/01/4252911/morgan-stanley-maintains-equal-weight-on-abbvie-lowers-pt-to-47-00,Juan Lopez,2014-01-27 00:00:00
9415,AbbVie Initiates Pivotal Phase 3 Study of Veliparib for Patients with Early-Stage Triple-Negative Breast Cancer,https://www.benzinga.com/news/14/01/4224718/abbvie-initiates-pivotal-phase-3-study-of-veliparib-for-patients-with-early-stage,Charles Gross,2014-01-15 00:00:00
9416,"Bank of America Maintains Buy on AbbVie, Raises PO to $56.00",https://www.benzinga.com/news/13/12/4185989/bank-of-america-maintains-buy-on-abbvie-raises-po-to-56-00,Juan Lopez,2013-12-31 00:00:00
9417,"Morgan Stanley Downgrades AbbVie to Equal-weight, Maintains $57.00 PT",https://www.benzinga.com/news/13/12/4167645/morgan-stanley-downgrades-abbvie-to-equal-weight-maintains-57-00-pt,Juan Lopez,2013-12-19 00:00:00
9418,Enanta Pharmaceuticals Announces Additional Data from AbbVie's M13-393 Study to be Presented at Liver Meeting,https://www.benzinga.com/news/13/11/4046226/enanta-pharmaceuticals-announces-additional-data-from-abbvies-m13-393-study-to-be,Charles Gross,2013-11-03 00:00:00
9419,AbbVie Sees FY2013 EPS $3.11-3.13 vs $3.13 Est,https://www.benzinga.com/news/13/10/4022616/abbvie-sees-fy2013-eps-3-11-3-13-vs-3-13-est,Paul Quintaro,2013-10-25 00:00:00
9420,AbbVie Presents Phase II Data for HUMIRA in HS Patients,https://www.benzinga.com/news/13/10/3963581/abbvie-presents-phase-ii-data-for-humira-in-hs-patients,Charles Gross,2013-10-03 00:00:00
9421,AbbVie To Present Investigational Data From Phase II Hepatitis C Program At The Liver Meeting,https://www.benzinga.com/news/13/10/3957246/abbvie-to-present-investigational-data-from-phase-ii-hepatitis-c-program-at-the-l,Paul Quintaro,2013-10-01 00:00:00
9422,"Argus Research Initiates Coverage on AbbVie at Buy, Announces $52.00 PT",https://www.benzinga.com/news/13/08/3830963/argus-research-initiates-coverage-on-abbvie-at-buy-announces-52-00-pt,Paul Quintaro,2013-08-12 00:00:00
9423,AbbVie Raises FY2013 EPS Guidance from $3.03-3.13 to $3.07-3.13 vs $3.11 Est,https://www.benzinga.com/news/13/07/3786734/abbvie-raises-fy2013-eps-guidance-from-3-03-3-13-to-3-07-3-13-vs-3-11-est,Paul Quintaro,2013-07-26 00:00:00
9424,AbbVie Reports Q2 EPS of $0.82 vs $0.79 Est; Revenue of $4.69B vs $4.54B Est,https://www.benzinga.com/news/earnings/13/07/3786725/abbvie-reports-q2-eps-of-0-82-vs-0-79-est-revenue-of-4-69b-vs-4-54b-est,Paul Quintaro,2013-07-26 00:00:00
9425,"Bristol-Myers Squibb, AbbVie Announce Progression-Free Survival Data from Phase 2 Multiple Myeloma Study",https://www.benzinga.com/news/13/06/3678863/bristol-myers-squibb-abbvie-announce-progression-free-survival-data-from-phase-2-,Charles Gross,2013-06-15 00:00:00
9426,AbbVie Announces Positive Results from Concerto Trial,https://www.benzinga.com/news/13/06/3672582/abbvie-announces-positive-results-from-concerto-trial,Charles Gross,2013-06-13 00:00:00
9427,"Jefferies Maintains Buy on AbbVie, Lowers PT to $51.00",https://www.benzinga.com/news/13/06/3657166/jefferies-maintains-buy-on-abbvie-lowers-pt-to-51-00,Juan Lopez,2013-06-07 00:00:00
9428,"Jefferies Maintains Buy on AbbVie, Raises PT to $54.00",https://www.benzinga.com/news/13/05/3623869/jefferies-maintains-buy-on-abbvie-raises-pt-to-54-00,Juan Lopez,2013-05-28 00:00:00
9429,Cowen &amp; Company Initiates Coverage on AbbVie at Outperform,https://www.benzinga.com/news/13/05/3591592/cowen-amp-company-initiates-coverage-on-abbvie-at-outperform,Paul Quintaro,2013-05-15 00:00:00
9430,"BMO Capital Maintains Market Perform on AbbVie, Raises PT to $47.00",https://www.benzinga.com/news/13/04/3537498/bmo-capital-maintains-market-perform-on-abbvie-raises-pt-to-47-00,Juan Lopez,2013-04-29 00:00:00
9431,AbbVie Reports FY EPS of $0.68 vs $0.67 Est,https://www.benzinga.com/news/earnings/13/04/3532990/abbvie-reports-fy-eps-of-0-68-vs-0-67-est,Paul Quintaro,2013-04-26 00:00:00
9432,"Morgan Stanley Upgrades AbbVie to Overweight, Raises PT to $49.00",https://www.benzinga.com/news/13/04/3514760/morgan-stanley-upgrades-abbvie-to-overweight-raises-pt-to-49-00,Juan Lopez,2013-04-22 00:00:00
9433,"UBS Maintains Neutral on AbbVie, Raises PT to $40.00",https://www.benzinga.com/news/13/04/3486112/ubs-maintains-neutral-on-abbvie-raises-pt-to-40-00,Juan Lopez,2013-04-10 00:00:00
9434,"Jefferies Maintains Buy on AbbVie, Raises PT to $50.00",https://www.benzinga.com/news/13/04/3485414/jefferies-maintains-buy-on-abbvie-raises-pt-to-50-00,Juan Lopez,2013-04-10 00:00:00
9435,"Goldman Sachs Maintains Buy on AbbVie, Raises PT to $45.00",https://www.benzinga.com/news/13/04/3481592/goldman-sachs-maintains-buy-on-abbvie-raises-pt-to-45-00,Juan Lopez,2013-04-09 00:00:00
9436,"BMO Capital Maintains Market Perform on AbbVie, Raises PT to $43.00",https://www.benzinga.com/news/13/04/3474123/bmo-capital-maintains-market-perform-on-abbvie-raises-pt-to-43-00,Juan Lopez,2013-04-05 00:00:00
9437,"BMO Capital Downgrades AbbVie to Market Perform, Raises PT to $42.00",https://www.benzinga.com/news/13/04/3460276/bmo-capital-downgrades-abbvie-to-market-perform-raises-pt-to-42-00,Paul Quintaro,2013-04-01 00:00:00
9438,"Bank of America Maintains Buy on AbbVie, Raises PO to $42.00",https://www.benzinga.com/news/13/03/3403890/bank-of-america-maintains-buy-on-abbvie-raises-po-to-42-00,Juan Lopez,2013-03-11 00:00:00
9439,"AbbVie Announces $1.5B Buyback Plan, Declares $0.40/Share Dividend",https://www.benzinga.com/news/13/02/3338196/abbvie-announces-1-5b-buyback-plan-declares-0-40share-dividend,Paul Quintaro,2013-02-15 00:00:00
9440,UPDATE: Credit Suisse Initiates AbbVie at Neutral on Humira Dependence,https://www.benzinga.com/analyst-ratings/analyst-color/13/02/3313814/update-credit-suisse-initiates-abbvie-at-neutral-on-humi,David Johnson,2013-02-07 00:00:00
9441,Perrigo Confirms FDA Approval for Generic AbbVie Product,https://www.benzinga.com/news/13/02/3306116/perrigo-confirms-fda-approval-for-generic-abbvie-product,Paul Quintaro,2013-02-05 00:00:00
9442,UPDATE: Jefferies Raises PT to $45 on AbbVie on Pipeline Visibility,https://www.benzinga.com/analyst-ratings/analyst-color/13/02/3301041/update-jefferies-raises-pt-to-45-on-abbvie-on-pipeline-v,David Johnson,2013-02-04 00:00:00
9443,Abbvie Says Not Planning Major Share Buybacks; Best Way to Deliver Value is to Boost Dividend,https://www.benzinga.com/news/13/01/3288035/abbvie-says-not-planning-major-share-buybacks-best-way-to-deliver-value-is-to-boo,Paul Quintaro,2013-01-30 00:00:00
9444,AbbVie Sees Q1 Adj-EPS $0.64-0.66 vs $0.69 Est,https://www.benzinga.com/news/13/01/3287943/abbvie-sees-q1-adj-eps-0-64-0-66-vs-0-69-est,Paul Quintaro,2013-01-30 00:00:00
9445,AbbVie Sees FY2013 EPS $3.03-3.13 vs $3.08 Est,https://www.benzinga.com/news/13/01/3287200/abbvie-sees-fy2013-eps-3-03-3-13-vs-3-08-est,Paul Quintaro,2013-01-30 00:00:00
9446,"UPDATE: Jefferies Initiates AbbVie at Buy on Growth Outlook, High Yield",https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3247380/update-jefferies-initiates-abbvie-at-buy-on-growth-outlo,David Johnson,2013-01-16 00:00:00
9447,Benzinga's Top Initiations,https://www.benzinga.com/analyst-ratings/initiation/13/01/3247399/benzingas-top-initiations,Lisa Levin,2013-01-16 00:00:00
9448,US Stock Futures Edge Lower; Euro Drops Versus Dollar,https://www.benzinga.com/news/13/01/3218364/us-stock-futures-edge-lower-euro-drops-versus-dollar,Monica Gerson,2013-01-07 00:00:00
9449,"Stocks To Watch For January 7, 2013",https://www.benzinga.com/news/earnings/13/01/3217926/stocks-to-watch-for-january-7-2013,Monica Gerson,2013-01-07 00:00:00
9450,AbbVie Declares Inaugural Dividend of $0.40/Share,https://www.benzinga.com/news/13/01/3216858/abbvie-declares-inaugural-dividend-of-0-40share,Charles Gross,2013-01-04 00:00:00
9451,"AbbVie Declares First-Ever Qtr. Dividend, $0.40/Share",https://www.benzinga.com/news/13/01/3216594/abbvie-declares-first-ever-qtr-dividend-0-40share,Paul Quintaro,2013-01-04 00:00:00
9452,"UPDATE: Bank of America Merrill Lynch Initiates Coverage on AbbVie with Buy Rating, $40 PT",https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3215135/update-bank-of-america-merrill-lynch-initiates-coverage-,Dwight Einhorn,2013-01-04 00:00:00
9453,UPDATE: Morgan Stanley Initiates AbbVie at Equal-Weight; Heavy Reliance on Humira,https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3213188/update-morgan-stanley-initiates-abbvie-at-equal-weight-h,David Johnson,2013-01-03 00:00:00
9454,Three Actionable Trading Ideas Right Now,https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3211253/three-actionable-trading-ideas-right-now,Scott Rubin,2013-01-03 00:00:00
9455,"UPDATE: BMO Capital Markets Initiates AbbVie at Outperform on Yield, Humira Support",https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3209655/update-bmo-capital-markets-initiates-abbvie-at-outperfor,David Johnson,2013-01-02 00:00:00
9456,"Abbott Spin-Off AbbVie Open for Trade, Shares Now Around $34.70",https://www.benzinga.com/news/13/01/3209180/abbott-spin-off-abbvie-open-for-trade-shares-now-around-34-70,Paul Quintaro,2013-01-02 00:00:00
9457,"UPDATE: J.P. Morgan Initiates Coverage on AbbVie with Neutral Rating, $38 PT",https://www.benzinga.com/analyst-ratings/analyst-color/13/01/3208946/update-j-p-morgan-initiates-coverage-on-abbvie-with-neut,Dwight Einhorn,2013-01-02 00:00:00
9458,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/06/16190091/stocks-that-hit-52-week-highs-on-friday,Benzinga Insights,2020-06-05 10:30:54-04:00
9459,Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/06/16170189/stocks-that-hit-52-week-highs-on-wednesday,Benzinga Insights,2020-06-03 10:45:20-04:00
9460,Deciphera Prepares To Collect Revenue After First FDA Approval: 'We Are Well-Positioned',https://www.benzinga.com/general/biotech/20/05/16106792/deciphera-prepares-to-collect-revenue-after-first-fda-approval-we-are-well-positioned,Elizabeth Balboa,2020-05-29 11:49:25-04:00
9461,AmerisourceBergen Selected By Deciphera Pharmaceuticals To Support QINLOCK,https://www.benzinga.com/news/20/05/16105374/amerisourcebergen-selected-by-deciphera-pharmaceuticals-to-support-qinlock,Benzinga Newsdesk,2020-05-26 08:42:41-04:00
9462,"Shares of several healthcare companies are trading higher in sympathy with the overall market amid strength in oil, strong earnings from Lowe's and optimism towards a US economic rebound.",https://www.benzinga.com/wiim/20/05/16076655/shares-of-several-healthcare-companies-are-trading-higher-in-sympathy-with-the-overall-market-amid-s,Benzinga Newsdesk,2020-05-20 11:19:44-04:00
9463,Shares of several healthcare companies are trading higher in sympathy with the overall market as optimism around a coronavirus vaccine increased following news from Moderna.,https://www.benzinga.com/wiim/20/05/16055919/shares-of-several-healthcare-companies-are-trading-higher-in-sympathy-with-the-overall-market-as-opt,Benzinga Newsdesk,2020-05-18 10:23:42-04:00
9464,"UBS Maintains Buy on AmerisourceBergen, Lowers Price Target to $99",https://www.benzinga.com/news/20/05/16044090/ubs-maintains-buy-on-amerisourcebergen-lowers-price-target-to-99,vishwanath@benzinga.com,2020-05-15 10:39:46-04:00
9465,"Shares of several companies in the broader healthcare sector are trading lower amid market weakness despite recent strength from many names in the space. Equities are down for the session following cautious comments from US Fed Chair Powell, which forecast uncertainty and downside risk. Some regions of the US have extended lockdown restrictions, including Washington D.C. and Los Angeles County.",https://www.benzinga.com/wiim/20/05/16023885/shares-of-several-companies-in-the-broader-healthcare-sector-are-trading-lower-amid-market-weakness,Benzinga Newsdesk,2020-05-13 12:49:41-04:00
9466,"Deutsche Bank Maintains Hold on AmerisourceBergen, Raises Price Target to $98",https://www.benzinga.com/news/20/05/15998985/deutsche-bank-maintains-hold-on-amerisourcebergen-raises-price-target-to-98,Vick Meyer,2020-05-11 08:15:57-04:00
9467,"Morgan Stanley Maintains Equal-Weight on AmerisourceBergen, Raises Price Target to $94",https://www.benzinga.com/news/20/05/15988141/morgan-stanley-maintains-equal-weight-on-amerisourcebergen-raises-price-target-to-94,vishwanath@benzinga.com,2020-05-08 08:04:41-04:00
